"city","name","street_address","locality","address_region","postal_code","phone","website"
"Manchester","Yogaspirit Studios","2 1st Ave Suite 127-2","Peabody","MA","01960","(978) 927-0099","http://yogaspiritstudios.com"
"Manchester","Soul City Yoga","271 Western Ave Ste 212","Lynn","MA","01904","(781) 584-8654",
"Manchester","Barefoot Yoga Shala","191 S Main St Ste 108","Middleton","MA","01949","(978) 866-8197","http://www.barefootyogashala.com"
"Manchester","Play Yoga","187 Lake St","Peabody","MA","01960","(978) 284-9389",
"Manchester","Emily Aarons Holistic Massage & Yoga","618 Salem St","Lynnfield","MA","01940","(978) 853-8553",
"Manchester","Solstice Power Yoga","250 Market St","Lynnfield","MA","01940","(781) 334-3600","http://www.solsticepoweryoga.com"
"Manchester","Vitalcycle","425b Broadway","Saugus","MA","01906","(888) 895-1210","http://www.vitalcycle.net"
"Manchester","A Yoga Practice","65 Central St","Georgetown","MA","01833","(978) 352-8886","http://www.ayogapractice.net"
"Manchester","Ahhh Sweet Balance","364 Main St","Wakefield","MA","01880","(781) 245-0348",
"Manchester","Naked Feet Yoga","667 Main St","Melrose","MA","02176","(781) 620-1765","http://www.nakedfeetyoga.com"
"Manchester","Fitlife","22 Corey St","Melrose","MA","02176","(781) 662-3306","http://www.fitlifemelrose.com"
"Manchester","The Yoga Lounge","526 Shirley St","Winthrop","MA","02152","(617) 846-9642",
"Manchester","Yoga Prana Shop","101 Saint Andrew Rd","East Boston","MA","02128","(617) 269-7755","http://www.yogapranashop.com"
"Manchester","Peace Groove & Happiness Studio","52 Central St","Georgetown","MA","01833","(978) 352-9642","http://www.pghkidsyoga.com"
"Manchester","Roots to Wings","1 Lunt St","Byfield","MA","01922","(978) 463-9642","http://www.rootstowings.com"
"Manchester","Peace Groove & Happiness Studio","52 Central St","Georgetown","MA","01833","(978) 352-9642","http://www.pghkidsyoga.com"
"Manchester","Roots to Wings","1 Lunt St","Byfield","MA","01922","(978) 463-9642","http://www.rootstowings.com"
"Manchester","Yoga Moves","335 Main St","Stoneham","MA","02180","(781) 438-4111","http://www.eyogamoves.com"
"Manchester","Village PiYo",,"Rockport","MA","01966","(978) 837-8270",
"Manchester","Eternal Balance","100 Cummings Ctr Ste 435-k","Beverly","MA","01915","(781) 864-7076","http://www.eternal-balance.com"
"Manchester","River Bridge Arts and Wellness Center","21 S Main St","Ipswich","MA","01938","(978) 312-1543","http://www.riverbridgeartsandwellness.com"
"Manchester","Satya Wellness","85 Constitution Ln, Unit 1 F","Danvers","MA","01923","(978) 430-6122","http://www.christinecronin.vpweb.com"
"Manchester","Embody Balance Therapeutic Yoga & Massage","1r Newbury St","Peabody","MA","01960","(978) 801-1008","http://www.embody-balance.com"
"Manchester","Tai Chi Acupuncture & Wellness Center","7 Bow St Ste 1","North Reading","MA","01864","(978) 276-3008","http://bitly.com/1fsu9g1"
"Manchester","Saanti Yoga","526 Shirley St","Winthrop","MA","02152","(617) 329-9526",
"Manchester","Healthy Changes Pilates","628 Main St","Reading","MA","01867","(781) 696-1075","http://www.healthychangespilates.com"
"Manchester","Pure Barre","530 Market St","Lynnfield","MA","01940","(781) 342-5430","http://purebarre.com"
"Manchester","Barre & Soul","450 Main St","Melrose","MA","02176","(857) 488-4348","https://www.barresoul.com/melrose"
"Manchester","World Gym","1201 Broadway","Saugus","MA","01906","(781) 231-0000","http://www.worldgym.com"
"Manchester","Greenough, Stephanie","25 Lexington Ave","Gloucester","MA","01930","(978) 526-4213",
"Manchester","Freedom Fitness","14 Lexington Ave","Gloucester","MA","01930","(978) 704-9825","http://freedomfitma.com"
"Manchester","Oak Growth and Renewal","12 Oak St","Beverly","MA","01915","(978) 969-0396","http://12oakgrowthandrenewal.com"
"Manchester","Beverly Athletic Club","7 Reservoir Rd","Beverly","MA","01915","(978) 927-0920","http://www.beverlyathletic.com"
"Manchester","Fitness Zone","37 Blackburn Ctr","Gloucester","MA","01930","(978) 281-5761","http://fitnesszonegloucester.com"
"Manchester","Get In Shape For Women","131 Dodge St Ste 10","Beverly","MA","01915","(978) 969-3132","http://getinshapeforwomen.com"
"Manchester","Get In Shape For Women","15 Walnut Road","South Hamilton","MA","01982","(978) 468-4599","http://www.getinshapeforwomen.com"
"Manchester","Leap Fitness","46 Tioga Way","Marblehead","MA","01945","(781) 631-6533","https://www.leapfitclubs.com"
"Manchester","All You Need Wellness Center","100 Cummings Ctr Ste 322g","Beverly","MA","01915","(978) 969-3228",
"Manchester","Fitness Together","950 Cummings Ctr Ste 98x","Beverly","MA","01915","(978) 922-3636","http://corp.fitnesstogether.com"
"Manchester","V I P Fitness","196 Cabot St","Beverly","MA","01915","(978) 921-5483","http://vipfitnow.com"
"Manchester","Provost Personal Training","91 Grapevine Rd","Wenham","MA","01984","(978) 468-4561","http://www.provost-training.com"
"Manchester","Get In Shape For Women","15 Walnut Rd","Wenham","MA","01984","(978) 468-4599","http://www.getinshapeforwomen.com"
"Manchester","Soul Movement Pilates","7 Reservoir Rd","Beverly","MA","01915","(978) 927-0920","http://www.soulmovementpilates.com"
"Manchester","Gravity Fitness Club","46 Tioga Way Ste 100","Marblehead","MA","01945","(781) 631-6533","http://www.gravityfitnessclubs.com"
"Manchester","Leap Fitness","46 Tioga Way","Marblehead","MA","01945","(781) 631-6533","https://www.leapfitclubs.com"
"Manchester","Fitness Together","950 Cummings Ctr Ste 98x","Beverly","MA","01915","(978) 922-3636","http://corp.fitnesstogether.com"
"Manchester","Fitness Zone","37 Blackburn Ctr","Gloucester","MA","01930","(978) 281-5761","http://fitnesszonegloucester.com"
"Manchester","Brickhouse Cardio Club","2 E India Square Mall","Salem","MA","01970","(978) 594-1270",
"Manchester","O'Neil Fitness","85 Bass Ave","Gloucester","MA","01930","(978) 515-7449","http://www.oneil-fitness.com"
"Manchester","Get In Shape For Women","27a Atlantic Ave","Marblehead","MA","01945","(781) 476-5121","http://www.getinshapeforwomen.com"
"Manchester","Curves","165 Pleasant St Ste 13","Marblehead","MA","01945","(800) 615-7352","http://www.curves.com"
"Manchester","Get In Shape For Women","281 Essex St","Salem","MA","01970","(978) 910-0471","http://www.getinshapeforwomen.com"
"Manchester","Burn Fitness Personal Trainor","14 Nursery St","Salem","MA","01970","(978) 745-2654",
"Manchester","B&S Fitness","10 Hemenway Rd","Salem","MA","01970","(978) 204-8588","http://bnsfitness.com"
"Manchester","White Wolf Fitness","53 Mason St","Salem","MA","01970","(617) 538-4057",
"Manchester","K I Salem MA.","63 Jefferson Ave","Salem","MA","01970","(978) 219-1190","http://kisalemma.com"
"Manchester","SEACOAST TAI-CHI INSTITUTE","121 Liberty St","Danvers","MA","01923","(603) 828-7270","http://www.seacoasttaichi.com"
"Manchester","DiHard Fitness","58 Pulaski St","Peabody","MA","01960","(978) 729-6167","http://www.dihardfitness.com"
"Manchester","B & S Fitness Programs","15 Maple St","Salem","MA","01970","(978) 204-8588","http://bnsfitness.com"
"Manchester","Kiki Pilates Studio","10 Elm St Fl 2","Danvers","MA","01923","(978) 539-8507","http://www.kikipilates.com"
"Manchester","Barre N9ne Studio","9 Page Street Ct","Danvers","MA","01923","(978) 777-5808","http://www.barren9ne.com"
"Manchester","Jazzercise","139 Maple St","Danvers","MA","01923","(508) 265-9308","http://www.jazzercise.com"
"Manchester","Salem Fitness Center","38 Swampscott Rd","Salem","MA","01970","(978) 745-4007","http://www.salem-fitness.com"
"Manchester","Planet Fitness - Danvers, MA","20 Archmeadow Dr","Danvers","MA","01923","(978) 774-4144",
"Manchester","Planet Fitness - Salem, MA","29 Traders Way","Salem","MA","01970","(978) 744-4449",
"Manchester","Best Fitness of Danvers Inc","100 Independence Way","Danvers","MA","01923","(978) 777-2614",
"Manchester","Epik Fitness","48 N. Putnam St.","Danvers","MA","01923","(508) 954-6580","http://www.epik-fitness.com"
"Manchester","Curves","17 Railroad Ave","Rockport","MA","01966","(978) 546-6900","http://www.curves.com"
"Manchester","Orangetheory Fitness","35 Independence Way","Danvers","MA","01923","(978) 381-4332","http://www.orangetheoryfitness.com"
"Manchester","Engel Fitness","35 Pleasant St","Rockport","MA","01966","(978) 335-5669","http://www.engelfitness.com"
"Manchester","TITLE Boxing Club","19 Paradise Rd","Salem","MA","01970","(978) 594-0581","http://titleboxingclub.com"
"Manchester","Get In Shape For Women","10 Sylvan St","Peabody","MA","01960","(978) 531-5200","http://www.getinshapeforwomen.com"
"Manchester","Orangetheory Fitness","450 Paradise Rd","Swampscott","MA","01907","(781) 356-6588","http://www.orangetheoryfitness.com"
"Manchester","TITLE Boxing Club Danvers","29 Andover St","Danvers","MA","01923","(978) 705-4100","http://danvers-andover.titleboxingclub.com/contact"
"Manchester","Fitness Together","646 Humphrey St","Swampscott","MA","01907","(781) 596-0500","http://corp.fitnesstogether.com"
"Manchester","Sweat Fitness","646 Humphrey St","Swampscott","MA","01907","(781) 596-0544",
"Manchester","Vital Fitness Inc","646 Humphrey St","Swampscott","MA","01907","(781) 596-0008","http://www.clubvitalfitness.com"
"Manchester","Gold's Gym","30 Prince St","Danvers","MA","01923","(978) 777-3151","http://www.goldsgym.com"
"Manchester","Boston North Fitness Center","30 Prince St","Danvers","MA","01923","(978) 777-3151","http://www.bostonnorthfitness.com"
"Manchester","GMAS Karate Kyokushin & Muay Thai","195 High St","Ipswich","MA","01938",,"http://www.gmaskarate.com"
"Manchester","Curves","211 Essex St","Swampscott","MA","01907","(800) 615-7352","http://www.curves.com"
"Manchester","Precision Pilates","227 Newbury St","Danvers","MA","01923","(978) 774-3838",
"Manchester","Cycle Shoppe","150a Andover St","Danvers","MA","01923","(978) 624-7654","http://www.reviewcycleshoppe.com"
"Manchester","Repertoire Fitness","150 Andover St","Danvers","MA","01923","(978) 624-7654","http://www.rep-fitness.com"
"Manchester","Gymja Warrior","150 Andover St","Danvers","MA","01923","(978) 810-5577","http://gymjawarrior.com"
"Manchester","D & A Fitness","139 Lynnfield St","Peabody","MA","01960","(978) 826-5068","http://www.dnafitma.com"
"Manchester","Club Vital Fitness","162 Humphrey St","Swampscott","MA","01907","(781) 596-0008","https://www.clubvitalfitness.com"
"Manchester","Fitness Together","10 S Main St Ste 11","Topsfield","MA","01983","(978) 887-1007","http://corp.fitnesstogether.com"
"Manchester","Future Fitness","17 Columbia St Ste 8","Swampscott","MA","01907","(781) 599-7414",
"Manchester","Curves","30 Main St Unit 3","Topsfield","MA","01983","(978) 887-9466","http://www.curves.com"
"Manchester","Get In Shape For Women","110 Newbury St Ste 5","Danvers","MA","01923","(978) 750-0002","http://www.getinshapeforwomen.com"
"Manchester","Fitness Together - Melrose","445 Franklin St","Melrose","MA","02176","(781) 665-8282","http://www.ftmelrose.com"
"Manchester","Love life","107 Charger St","Revere","MA","02151","(857) 236-4168",
"Manchester","I Love Kickboxing","880 Broadway","Saugus","MA","01906","(781) 233-2033",
"Manchester","Flex Fitness Club","304r Lincoln Ave","Saugus","MA","01906","(781) 231-3539","http://www.flexfitnessclub.com"
"Manchester","Anytime Fitness","26 Newburyport Tpke","Rowley","MA","01969","(978) 948-8700","http://www.anytimefitness.com"
"Manchester","Boston Sports Clubs","425 Walnut St","Lynnfield","MA","01940","(781) 246-7500","https://www.bostonsportsclubs.com/clubs/lynnfield"
"Manchester","Anytime Fitness","2 1st Ave","Peabody","MA","01960","(978) 587-2137","http://www.anytimefitness.com"
"Manchester","Work Out World","216 Newbury St","Peabody","MA","01960","(978) 530-4242","http://www.wownewengland.com"
"Manchester","ATI Physical Therapy","194 Newbury St","Peabody","MA","01960","(978) 548-5384","http://www.atipt.com"
"Manchester","Curves","30 Boston St","Lynn","MA","01904","(781) 593-0201","http://www.curves.com"
"Manchester","Planet Fitness","50 Boston St","Lynn","MA","01904","(781) 842-4486","http://www.planetfitness.com"
"Manchester","Curves","100 Munroe St","Lynn","MA","01901","(248) 514-4931","http://www.curves.com"
"Manchester","Mac Fitness-Rowley","148 Newburyport Tpke","Rowley","MA","01969","(978) 948-7755","https://www.macathletics.com"
"Manchester","B A Fitness","206 S Main St","Middleton","MA","01949","(978) 304-1043","http://www.bodyambition.com"
"Manchester","Curves","303 Haverhill St","Rowley","MA","01969","(800) 615-7352","http://www.curves.com"
"Manchester","Cross Fit West Peabody","649 Lowell St","Peabody","MA","01960","(978) 854-6808","http://crossfit.com"
"Manchester","Curves","300 Newburyport Tpke","Rowley","MA","01969","(978) 948-2200","http://www.curves.com"
"Manchester","In Motion Fitness","108 S Main St","Middleton","MA","01949","(978) 624-7140",
"Manchester","Private Jewels Fitness","725 Summer St","Lynn","MA","01905","(781) 913-8461",
"Manchester","Dance, Etc., Inc.","70 Essex St","Middleton","MA","01949","(978) 360-7988","http://www.danceetcmiddletonma.com"
"Manchester","ATI Physical Therapy","124 Broadway Ste H","Saugus","MA","01906","(781) 941-5002","http://www.atipt.com"
"Manchester","TITLE Boxing Club Saugus","329 Broadway","Saugus","MA","01906","(781) 813-3125","http://saugus.titleboxingclub.com"
"Manchester","Club Pilates","671 Market St","Lynnfield","MA","01940","(781) 342-0401","https://www.clubpilates.com/lynnfield"
"Manchester","Studio Poise","12 Salem St","Lynnfield","MA","01940","(781) 246-1626",
"Manchester","Designed Fitness Inc","256 Georgetown Rd Unit 4","Boxford","MA","01921","(978) 887-4220","http://dfpersonaltraining.com"
"Manchester","Studio of Fitness","310 Central St","Saugus","MA","01906","(781) 666-3948","http://thestudioforfitness.com"
"Manchester","Blast Fitness","1201 Square One Mall","Saugus","MA","01906","(781) 558-2566","http://www.blastfitness.com"
"Manchester","Orangetheory Fitness","749 Broadway","Saugus","MA","01906","(781) 666-3504","http://www.orangetheoryfitness.com"
"Manchester","Blast Fitness","1201 Broadway","Saugus","MA","01906","(781) 558-2566","http://www.blastfitness.com"
"Manchester","Team Beachbody","56 Howard St","Saugus","MA","01906","(978) 837-2122","http://www.teambeachbody.com/fit4LifeBeginsHere"
"Manchester","Get In Shape For Women","56 Central St","Georgetown","MA","01833","(978) 352-4799","http://www.getinshapeforwomen.com"
"Manchester","Curves","939 Salem St Unit 1b","Groveland","MA","01834","(800) 615-7352","http://www.curves.com"
"Manchester","Engage Your Core","95 Parker St","Newburyport","MA","01950","(978) 462-4742",
"Manchester","Body In Sync","315 Shirley St","Winthrop","MA","02152","(617) 359-8433","http://www.bodyinsync.com"
"Manchester","Fitness Within","545 Main St","Reading","MA","01867","(781) 942-2919","http://www.fitness-within.com"
"Manchester","Gold's Gym","1 General Way","Reading","MA","01867","(781) 944-5777","http://www.goldsgym.com"
"Manchester","Personal Trainers Of Melrose Massachusetts","462 Main St","Melrose","MA","02176","(339) 237-5099","http://www.personal-trainers-of-melrose.com"
"Manchester","Reading Athletic Club","1 General Way","Reading","MA","01867","(781) 942-0099","http://readingathleticclub.com"
"Manchester","LA Fitness","121 Main St","Stoneham","MA","02180","(781) 435-5999","http://www.lafitness.com"
"Manchester","Pumps Real Fitness For Women","60 Audubon Rd","Wakefield","MA","01880","(781) 245-0677","http://www.pumpsfit.com"
"Manchester","Mamas Move","60 Audubon Rd","Wakefield","MA","01880","(781) 587-0023","http://www.mamasmove.com"
"Manchester","Planet Fitness","270 Charger St","Revere","MA","02151","(781) 629-5409",
"Lexington","Kushala Yoga Ltd","51 Franklin St","Boston","MA","02110","(604) 461-9642","http://kushalayoga.com"
"Lexington","Beacon Hill Athletic Club","85 Atlantic Ave","Boston","MA","02110","(617) 742-0055","http://beaconhillathleticclubs.com"
"Lexington","Boston Sports Clubs","100 Summer St","Boston","MA","02110","(617) 482-8881","https://www.bostonsportsclubs.com/clubs/summer-street-the-boston-racquet"
"Lexington","Creekwood Apartments","101 Federal St","Boston","MA","02110","(857) 233-4726",
"Lexington","B Spoke Studios","101 Federal St","Boston","MA","02110","(617) 951-9900","http://www.bspokestudios.com"
"Lexington","The Bar Method","75 Federal St","Boston","MA","02110","(857) 239-9815","http://barmethod.com"
"Lexington","ATI Physical Therapy","85 Franklin St","Boston","MA","02110","(857) 284-4399","http://www.atipt.com"
"Lexington","Boston Sports Clubs","10 Franklin St","Boston","MA","02110","(617) 695-9944","https://www.bostonsportsclubs.com/clubs/downtown-crossing"
"Lexington","Equinox","225 Franklin St","Boston","MA","02110","(617) 426-2140","http://www.equinox.com"
"Lexington","Bikram Yoga","561 Boylston St","Boston","MA","02116","(617) 585-6565",
